Month,Year,Temp,Ice,Veg,Flood,Rain_mm,Province,Unnamed: 8,Unnamed: 9
8,0.0666262993201433,0.6906426055140225,0.355182332740686,0.0,1,0.0,combined_flood_data,2841.1845,141.872
9,0.0666262993201433,0.5135990012869108,0.34937485900984977,0.0,0,0.0,combined_flood_data,3169.608,98.106
10,0.0666262993201433,0.8261373103248271,-0.6913023926370542,0.0,0,0.0,combined_flood_data,2817.515,0.089
11,0.0666262993201433,0.5925816266378916,-0.5257134549768665,0.0,0,0.0,combined_flood_data,2412.6265,0.829
12,0.0666262993201433,0.02718936498549398,-0.7287524457967482,0.0,0,0.0,combined_flood_data,2194.3135,0.223
1,0.2253180304281269,-0.16953139411292648,-0.6903254316560788,0.0,0,0.0,combined_flood_data,2339.349,1.05
2,0.2253180304281269,0.09550091257021444,-0.7046485360156682,0.0,0,0.0,combined_flood_data,2360.118,0.814
3,0.2253180304281269,0.6511796070823872,-0.6405005831500314,0.0,0,0.0,combined_flood_data,2060.455,1.209
4,0.2253180304281269,1.129059412694863,-0.5112436265226291,0.0,0,0.0,combined_flood_data,1677.6785,3.897
5,0.2253180304281269,1.3217407580239326,-0.6481534197708634,0.0,0,0.0,combined_flood_data,1504.6865,2.301
6,0.2253180304281269,0.9750355516563672,-0.4086087695554383,0.0,0,0.0,combined_flood_data,1547.437,1.28
7,0.2253180304281269,0.8559529506735739,-0.08754241439293818,0.0,0,0.0,combined_flood_data,1694.349,14.663
8,0.2253180304281269,0.8195347493746294,-0.0815178427086547,0.0,0,0.0,combined_flood_data,2321.284,20.898
9,0.2253180304281269,0.6088929990815507,0.06553060163211621,0.0,1,0.0,combined_flood_data,3038.068,88.66
10,0.2253180304281269,0.8763345482189225,-0.7469889918861075,0.0,0,0.0,combined_flood_data,2578.1835,0.645
11,0.2253180304281269,0.5372919522883484,-0.7619418721200925,0.0,0,0.0,combined_flood_data,2232.453,0.058
12,0.2253180304281269,0.047687776991403,-0.6291027386894219,0.0,0,0.0,combined_flood_data,2246.1595,1.59
1,0.3840097615361105,-0.04278762174665647,-0.594583558377423,0.0,0,0.0,combined_flood_data,2364.0675,2.701
2,0.3840097615361105,0.18425693914317412,-0.4597459274901053,0.0,0,0.0,combined_flood_data,2564.249,9.728
3,0.3840097615361105,0.8126934803056771,-0.5896987686153926,0.0,0,0.0,combined_flood_data,2142.3705,3.465
4,0.3840097615361105,1.1256874505242747,-0.4685071448156039,0.0,0,0.0,combined_flood_data,1678.16,4.983
5,0.3840097615361105,1.46217722613615,-0.7189828662726876,0.0,0,0.0,combined_flood_data,1577.0135,0.552
6,0.3840097615361105,1.0720850687825396,-0.3347453274161277,0.0,0,0.0,combined_flood_data,1695.873,11.06
7,0.3840097615361105,0.956281401615874,0.13813485545096987,0.0,1,0.0,combined_flood_data,2126.3115,39.967
8,0.3840097615361105,0.6478123013677841,0.1913790598190079,0.0,0,0.0,combined_flood_data,2792.6555,56.612
9,0.3840097615361105,0.8579720647752637,-0.5538118510062133,0.0,0,0.0,combined_flood_data,2823.596,14.005
10,0.3840097615361105,0.88230478685047,-0.7916033986523379,0.0,0,0.0,combined_flood_data,2725.214,3.883
11,0.3840097615361105,0.531340505585932,-0.8053513675780357,0.0,0,0.0,combined_flood_data,2269.2315,0.095
12,0.3840097615361105,0.0556413226408763,-0.8171671344323583,0.0,0,0.0,combined_flood_data,2253.1675,0.171
1,0.5427014926440941,-0.11523041014464926,-0.6960243564101914,0.0,0,0.0,combined_flood_data,2338.917,1.094
2,0.5427014926440941,0.20115142347098397,-0.6273988756117718,0.0,0,0.0,combined_flood_data,2566.465,1.081
3,0.5427014926440941,0.7125529494419188,-0.4784883961061795,0.0,0,0.0,combined_flood_data,2247.32,4.804
4,0.5427014926440941,1.273303272388476,-0.7592498120688049,0.0,0,0.0,combined_flood_data,1685.0575,3.557
5,0.5427014926440941,1.2762719697262155,-0.6737171505032682,0.0,0,0.0,combined_flood_data,1531.345,3.655
6,0.5427014926440941,1.1560009923679502,-0.5438848716801915,0.0,0,0.0,combined_flood_data,1552.7885,0.603
7,0.5427014926440941,0.8548787649264051,-0.0697943462702588,0.0,0,0.0,combined_flood_data,1840.4235,29.556
8,0.5427014926440941,0.843103352139721,-0.21536107310257754,0.0,0,0.0,combined_flood_data,2423.7475,30.111
9,0.5427014926440941,0.8560407313635207,-0.49424998514531443,0.0,0,0.0,combined_flood_data,2631.9985,20.061
10,0.5427014926440941,0.9674778205101668,-0.6321964375260102,0.0,0,0.0,combined_flood_data,2335.441,1.219
11,0.5427014926440941,0.5843026077043519,-0.7473037864424139,0.0,0,0.0,combined_flood_data,1963.8455,0.218
12,0.5427014926440941,0.06721104130620714,-0.7061195879120387,0.0,0,0.0,combined_flood_data,2002.4045,0.325
1,0.7013932237520777,-0.04362817857270533,-0.6813699871241002,0.0,0,0.0,combined_flood_data,2336.693,0.854
2,0.7013932237520777,0.2846145025789274,-0.47272550796527124,0.0,0,0.0,combined_flood_data,2477.133,3.761
3,0.7013932237520777,0.7317537036003539,-0.47050990750756083,0.0,0,0.0,combined_flood_data,2024.515,7.532
4,0.7013932237520777,1.142082794259654,-0.6586340064495992,0.0,0,0.0,combined_flood_data,1506.2785,2.017
5,0.7013932237520777,1.4084476180510401,-0.715075032444017,0.0,0,0.0,combined_flood_data,1447.4405,2.968
6,0.7013932237520777,1.0090753076633086,-0.33541834116704555,0.0,0,0.0,combined_flood_data,1589.7035,8.155
7,0.7013932237520777,0.6959906794349621,0.358113205588381,0.0,0,0.0,combined_flood_data,1896.2625,135.486
8,0.7013932237520777,0.7228783386860341,-0.03039038124384516,0.0,0,0.0,combined_flood_data,2499.531,4.435
9,0.7013932237520777,0.8908440989182588,-0.543043605753448,0.0,0,0.0,combined_flood_data,2674.8485,10.207
10,0.7013932237520777,0.9614085438225549,-0.8139106045592611,0.0,0,0.0,combined_flood_data,2341.982,0.597
11,0.7013932237520777,0.4744133953775966,-0.8201577104791555,0.0,0,0.0,combined_flood_data,2046.707,0.099
12,0.7013932237520777,0.022709781115912948,-0.6424544950167508,0.0,0,0.0,combined_flood_data,2144.519,0.598
1,0.8600849548600612,0.07942323911100244,-0.6107033666111694,0.0,0,0.0,combined_flood_data,2542.7515,1.528
2,0.8600849548600612,0.21685325598588287,-0.7747380222388698,0.0,0,0.0,combined_flood_data,2529.2175,0.799
3,0.8600849548600612,0.7723670710203187,-0.3368295031025313,0.0,0,0.0,combined_flood_data,2042.146,8.308
4,0.8600849548600612,1.1640307220458135,-0.511075369299188,0.0,0,0.0,combined_flood_data,1526.679,3.945
5,0.8600849548600612,1.2890199906051865,-0.6434314559977264,0.0,0,0.0,combined_flood_data,1454.36,2.873
6,0.8600849548600612,1.1605459240669977,-0.4382214503100621,0.0,0,0.0,combined_flood_data,1652.721,33.801
7,0.8600849548600612,0.8291694094634292,-0.002709907608211974,0.0,0,0.0,combined_flood_data,2040.722,17.697
8,0.8600849548600612,0.6664950088565391,0.06958497784126763,0.0,0,0.0,combined_flood_data,2809.7505,99.723
9,0.8600849548600612,0.7842402528508857,-0.6601482911748764,0.0,0,0.0,combined_flood_data,2860.841,2.028
10,0.8600849548600612,0.8784651433087641,-0.8153760435069164,0.0,0,0.0,combined_flood_data,2297.8715,3.973
11,0.8600849548600612,0.5804793023008551,-0.8834211595415263,0.0,0,0.0,combined_flood_data,2016.893,0.094
12,0.8600849548600612,0.2383849682447887,-0.8549428395698391,0.0,0,0.0,combined_flood_data,2283.4835,0.149
1,1.0187766859680447,-0.20941593996976635,-0.45080792247054613,0.0,0,0.0,combined_flood_data,2669.8485,7.816
2,1.0187766859680447,0.31439703997346263,-0.70743964038322,0.0,0,0.0,combined_flood_data,2634.492,2.992
3,1.0187766859680447,0.8318358276274461,-0.6916280446148408,0.0,0,0.0,combined_flood_data,1996.814,2.271
4,1.0187766859680447,1.2915800912121262,-0.7843196386475975,0.0,0,0.0,combined_flood_data,1503.1465,0.647
5,1.0187766859680447,1.341368140379665,-0.6313823075815439,0.0,0,0.0,combined_flood_data,1468.8695,3.12
6,1.0187766859680447,1.065196820284373,-0.3302024732402964,0.0,0,0.0,combined_flood_data,1606.403,21.929
7,1.0187766859680447,0.8183640643829865,0.288586372045319,0.0,0,0.0,combined_flood_data,2237.6035,144.774
8,1.0187766859680447,0.7007978518713197,-0.12173594272715045,0.0,1,0.0,combined_flood_data,3130.623,49.157
9,1.0187766859680447,0.7975785257755936,-0.6579609876510656,0.0,0,0.0,combined_flood_data,3083.1595,5.614
10,1.0187766859680447,1.0296180752661748,-0.9182822754397244,0.0,0,0.0,combined_flood_data,2607.281,0.035
11,1.0187766859680447,0.48701167439372933,-0.8644084718638421,0.0,0,0.0,combined_flood_data,2111.6205,0.157
12,1.0187766859680447,-0.01693605662217224,-0.6025620520236575,0.0,0,0.0,combined_flood_data,2206.943,3.041
1,1.1774684170760283,0.0704056645351747,-0.8406141222615345,0.0,0,0.0,combined_flood_data,2598.7255,0.782
2,1.1774684170760283,0.3246450667082743,-0.44820851645398274,0.0,0,0.0,combined_flood_data,2570.981,3.955
3,1.1774684170760283,0.9821761367713464,-0.8000703702652522,0.0,0,0.0,combined_flood_data,1972.4195,1.906
4,1.1774684170760283,1.2471856579156837,-0.7018752446841011,0.0,0,0.0,combined_flood_data,1473.426,3.128
5,1.1774684170760283,1.243574057122372,-0.6413147130944978,0.0,0,0.0,combined_flood_data,1415.494,1.006
6,1.1774684170760283,1.0963868094840723,-0.40070084157740166,0.0,0,0.0,combined_flood_data,1491.496,9.57
7,1.1774684170760283,0.7655689727695818,-0.015410359979967586,0.0,0,0.0,combined_flood_data,1719.8685,28.882
8,1.1774684170760283,0.6977784499395779,0.020737080220964235,0.0,0,0.0,combined_flood_data,2262.587,14.282
9,1.1774684170760283,0.7747489021816693,-0.5132626728229986,0.0,0,0.0,combined_flood_data,2439.524,2.101
10,1.1774684170760283,0.9799845944587928,-0.7585496572879944,0.0,0,0.0,combined_flood_data,2245.525,0.629
11,1.1774684170760283,0.5652359358614263,-0.6633451128012559,0.0,0,0.0,combined_flood_data,1969.1625,1.64
12,1.1774684170760283,0.09487069215139196,-0.8070719029305111,0.0,0,0.0,combined_flood_data,2156.9305,1.326
1,1.336160148184012,-0.09969661625505619,-0.5060060437529196,0.0,0,0.0,combined_flood_data,2455.318,9.787
2,1.336160148184012,0.13937367479742477,-0.5129261634237319,0.0,0,0.0,combined_flood_data,2551.383,12.023
3,1.336160148184012,0.6930093691238007,-0.4065191676821024,0.0,0,0.0,combined_flood_data,2128.1215,13.035
4,1.336160148184012,1.2504684003428101,-0.642649888222469,0.0,0,0.0,combined_flood_data,1546.0435,4.942
5,1.336160148184012,1.3573437976977765,-0.6797417221875516,0.0,0,0.0,combined_flood_data,1475.947,4.535
6,1.336160148184012,1.1469662341706117,-0.541865825379822,0.0,0,0.0,combined_flood_data,1581.77,5.034
7,1.336160148184012,0.8147656685588528,-0.08900785334059348,0.0,0,0.0,combined_flood_data,1814.255,68.909
8,1.336160148184012,0.6152794532403513,0.1200611353505039,0.0,0,0.0,combined_flood_data,3024.368,109.846
9,1.336160148184012,0.7003558184014672,-0.46800238324051147,0.0,0,0.0,combined_flood_data,3342.854,52.358
10,1.336160148184012,0.734620739049773,-0.708724808781947,0.0,0,0.0,combined_flood_data,2856.567,7.363
11,1.336160148184012,0.3021284600834462,-0.4782658669181843,0.0,0,0.0,combined_flood_data,2365.594,4.924
12,1.336160148184012,-0.10178404131390965,-0.6204729461352302,0.0,0,0.0,combined_flood_data,2337.4055,2.235
1,1.4948518792919956,-0.3034465629265148,-0.531406948496431,0.0,0,0.0,combined_flood_data,2706.8805,3.604
2,1.4948518792919956,0.22796973498509013,-0.812214964047669,0.0,0,0.0,combined_flood_data,2771.4595,0.905
3,1.4948518792919956,0.5530757124500417,-0.43224572440340037,0.0,0,0.0,combined_flood_data,2333.7685,9.885
4,1.4948518792919956,1.1441610772351012,-0.5869578627864837,0.0,0,0.0,combined_flood_data,1667.229,4.746
5,1.4948518792919956,1.4101769809317617,-0.7538276935148575,0.0,0,0.0,combined_flood_data,1555.7125,2.951
6,1.4948518792919956,1.146255104778544,-0.6619990802518043,0.0,0,0.0,combined_flood_data,1708.088,4.929
7,1.4948518792919956,0.8795926582694196,-0.13980966282761637,0.0,0,0.0,combined_flood_data,2223.0615,60.389
8,1.4948518792919956,0.5426969947796676,0.2832130992689931,0.0,1,0.0,combined_flood_data,3044.4305,159.951
9,1.4948518792919956,0.7142346550897736,-0.46245000591449553,0.0,0,0.0,combined_flood_data,3293.1795,51.285
10,1.4948518792919956,0.8320897725518792,-0.8187953943212913,0.0,0,0.0,combined_flood_data,2506.3555,2.254
11,1.4948518792919956,0.3823076726021083,-0.818811677929704,0.0,0,0.0,combined_flood_data,2242.717,0.384
12,1.4948518792919956,-0.036845317127646854,-0.8484297848712599,0.0,0,0.0,combined_flood_data,2454.73,0.59
1,1.6535436103999792,-0.12967224266980668,-0.8604789332874424,0.0,0,0.0,combined_flood_data,2705.4425,0.941
2,1.6535436103999792,0.37038865990856173,-0.8549021305488079,0.0,0,0.0,combined_flood_data,2695.092,0.833
3,1.6535436103999792,0.7834085838334707,-0.7276126588268795,0.0,0,0.0,combined_flood_data,2118.2145,3.807
4,1.6535436103999792,1.2462094946999436,-0.8215037379809912,0.0,0,0.0,combined_flood_data,1618.68,3.062
5,1.6535436103999792,1.1682185228579258,-0.6230781670051385,0.0,0,0.0,combined_flood_data,1613.696,3.491
